"HH_CODE_OLD","HH_CODE","b002","oblast","region","priz","hsize","child14","child5","Nempl","hhhsex","hhhage","hheduc","hhhst","hhhempl","hhhwt1","hhhwt2","xf1","xf2","xf3","xf4","xf5","xf6","xf7","xf8","xf9","xf10","xf11","xf12","xf13","xf14","xf15","xnf1","xnf2","xnf3","xnf4","xnf5","xnf6","xnf7","xnf8","xnf9","xnf10","xnf11","xnf12","xnf13","xnf14","xnf15","xnf16","xnf17","xnf18","xnf19","xh1","xh2","xh3","xe1","xe3","xe31","xe6","xe7","xe8","xe9","xe10","xe11","xu1","xu2","xu3","xu4","xu5","xu6","xu9","xu10","xu11","xu13","xa1","xa2","xa3","xa4","xa5","xa6","xa7","xeout","xtax","xother","xalim","xbuild","xhelp","xserv","cdur","y1","y2","y3","y41","y42","y43","y44","y45","y46","y5","y6","y7","y8","y9","y10","y11","y12","y13","toty","xf","xnf","xh","xe","xu","xa","cf","cnf","cserv","totx","totc","pcc","pccx","pccf","decilc","quintilc","quartilc","decilx","quintilx","quartilx","one","pline_dc","f_linec","pindex","one2","meanpi","cpi","pccddc","cpsc","fpsc","pgc","p2c","fpgc","fp2c"
21301,913980249,2,41702,2,3,5,2,1,2,1,39,5,1,1,1,2,12510.4266822137,3577.14948686352,4236.60705,0,1934.64576936542,0,1906.4731725,1915.304868735,4072.26005105916,5587.71146340046,646.5714144,321.55685308054,570.258172025,586.60713,1173.21426,200,3820,2815,770,0,105,0,300,26200,0,0,90,0,2150,1450,875,759,655,50,1384,0,200,0,0,0,0,0,0,0,600,200,0,0,0,1924,0,450,0,0,1250,3350,0,0,0,0,0,0,0,0,2203,150,1200,0,2000,3123,862.631673475218,63000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28000,0,228,91228,39038.7863736428,40239,1584,800,6974,0,39038.7863736428,13634,12631,71569.4180471181,66166.4180471181,13233.2836094236,14313.8836094236,7807.75727472857,1,1,1,1,1,1,1,53.2,32.44,0.925932611887987,1,1.00048289045843,0.925485703672269,37.9778498312463,100,0,0.286130642269806,0.0818707444457314,0,0
21302,891307962,2,41702,2,3,3,1,0,1,2,37,1,1,1,1,2,11482.0678585667,5373.49157834661,8561.67073071429,0,2437.678518,1759.82139,1624.0327025,811.835299666667,3602.93395465166,5048.17610528383,961.3839075,1125.44898578189,352.864861711359,0,0,0,5365,3120,590,0,490,0,270,535,0,0,340,0,200,1032,895,190,385,40,625,0,0,0,0,0,0,0,0,0,350,300,0,0,0,2319,0,270,0,0,1630,350,0,0,0,0,0,0,0,0,2184,0,0,0,0,3989,883.159432992752,47400,7746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,55374,43141.405892723,13452,625,650,4569,0,43141.405892723,12157,9833,68198.5653257157,66014.5653257157,22004.8551085719,22732.8551085719,14380.4686309077,5,3,2,5,3,2,1,53.2,32.44,0.925932611887987,1,1.00048289045843,0.925485703672269,63.4593976052169,0,0,0,0,0,0
21304,712220873,2,41702,2,3,4,1,0,2,1,44,5,1,1,1,2,10390.0848062857,3720.31655272481,6787.57770497888,0,2299.4999496,2737.49994,1835.863055,1620.47891856429,4306.90290305916,4105.54087770502,1211.9140359375,321.55685308054,310.712031120745,0,1042.85712,0,6500,2920,635,0,540,0,465,200,0,9000,255,0,2100,1227,1285,148,480,25,1795,0,300,0,0,0,0,0,0,0,3300,200,0,0,0,2737,0,360,0,0,2260,4150,0,0,0,0,2950,0,5295,0,5982,0,0,0,0,3404,2020.54646146737,69000,0,0,0,0,0,0,27000,0,0,0,0,0,0,0,0,0,228,96228,40690.8047480567,25780,2095,3500,9507,8245,40690.8047480567,15575,18506,91019.351209524,76792.351209524,19198.087802381,22754.837802381,10172.7011870142,4,2,2,5,3,2,1,53.2,32.44,0.925932611887987,1,1.00048289045843,0.925485703672269,54.8414515400021,0,0,0,0,0,0
21305,853120488,2,41702,2,2,1,0,0,0,2,70,6,5,0,0,0,7593.303405,0,3083.44773461538,0,1356.27693706957,0,782.14284,221.607138,0,938.571408,1592.801304375,0,61.7542186082887,0,0,0,2150,400,0,0,15,0,0,0,0,0,0,0,260,345,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883,0,360,0,0,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.168183018783,0,23004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,23324,15629.9049856682,3170,45,0,1853,0,15629.9049856682,3155,1898,20908.073168687,20908.073168687,20908.073168687,20908.073168687,15629.9049856682,4,2,2,4,2,2,1,53.2,32.44,0.925932611887987,1,1.00048289045843,0.925485703672269,60.7301231621751,0,0,0,0,0,0
21307,270753290,1,41702,1,2,3,0,0,1,1,46,41,1,1,5,0,11908.9537646711,97.767855,7503.05818948575,0,2346.42852,0,2198.30929109426,1964.32796621783,1341.00463017419,4016.45477830797,1939.0624575,0,1179.9439473525,0,329.818374565982,0,1325,150,35,0,75,0,0,75,0,0,25,0,0,1011,1071,502,290,51,0,0,0,0,0,0,0,0,0,0,300,200,0,0,0,2166.4,0,0,0,0,1400,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,1019,286.508565727461,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,30364,34825.1297743695,4610,0,500,6666.4,0,34825.1297743695,4460,8185.4,47757.038340097,47757.038340097,15919.0127800323,15919.0127800323,11608.3765914565,2,1,1,2,1,1,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,44.6786272418115,100,0,0.160176179665197,0.0256564085321374,0,0
21308,333526593,1,41702,1,3,5,3,3,2,1,41,41,1,1,1,2,18479.1954598678,11572.1773154158,13687.4997,0,1433.92854,1621.98474196721,2642.52545228571,4467.97925059528,2814.46000568139,6599.03394627273,1355.714256,0,799.662839616,0,1955.3571,0,6485,4885,45,800,0,0,0,1313,0,3000,0,0,1450,2416,1100,443,670,3952,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2384,0,675,396,0,0,12690,0,0,0,0,0,0,0,0,6860,0,0,0,0,5576,4332.88172795885,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,548,82548,67429.5186077019,26559,815,0,16145,0,67429.5186077019,22246,22536,123404.400335661,116544.400335661,23308.8800671321,24680.8800671321,13485.9037215404,5,3,2,5,3,2,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,65.0970738045307,0,0,0,0,0,0
21309,706038138,1,41702,1,3,7,4,2,2,1,41,5,1,1,5,0,23692.584498752,6037.39782685714,14143.74969,1108.03569,3106.84015957102,938.571408,2912.23397872341,4814.44692723835,1042.85712,7122.83263609091,1864.107102,0,757.701515528085,0,0,0,7040,2445,332,0,0,0,0,150,0,0,0,0,0,1791,654,329,345,60,900,0,0,0,0,0,0,0,0,0,0,655,0,0,0,3065,0,90,198,0,220,0,0,0,0,0,0,0,0,0,345,0,0,0,0,5075,254.575701549235,74500,0,0,0,0,0,8875,0,0,0,0,0,0,0,0,5500,0,456,89331,67541.358552761,13146,900,655,3573,0,67541.358552761,12996,10203,91339.9342543102,90994.9342543102,12999.2763220443,13048.56203633,9648.76550753728,1,1,1,1,1,1,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,36.4995844918357,100,0,0.31391758473993,0.0985442500089515,0,0
21311,157705570,1,41702,1,2,2,0,0,0,1,68,7,4,0,0,0,7921.6384180284,12863.2101726447,11368.0835479159,0,2102.02260913948,1065.83455346214,2460.34679972614,8403.51687755073,3531.3845395676,3137.16291619767,538.04909535,0,1534.04983830178,0,0,940,1450,1060,100,0,0,0,0,110,0,0,0,0,55,894,290,100,200,33,570,0,2140,0,0,0,0,0,0,0,0,0,0,0,0,2189,0,480,400,0,2100,5300,150,0,0,16000,8000,0,300,0,0,0,0,0,0,2898,334.58731769363,0,25872,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,3640,36512,54925.2993678846,5232,2710,0,10469,24450,54925.2993678846,5122,16077,100908.886685578,76458.8866855782,38229.4433427891,50454.4433427891,27462.6496839423,9,5,4,10,5,4,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,107.257485147327,0,0,0,0,0,0
21313,786151407,1,41702,1,2,3,0,0,2,1,37,5,1,1,5,0,4839.30902407717,2324.70233,4954.16150736448,0,843.305853240154,325.89285,312.857136,968.134545107143,1641.38261708572,3285.4247946905,419.7499908,0,547.279075147072,912.49998,521.42856,0,11250,2660,1219,0,365,0,80,2331,0,0,130,0,1260,653,520,126,510,14,400,0,0,0,0,0,0,0,0,0,1000,1800,0,0,0,2506,0,541,383,0,1860,1290,0,0,0,0,0,0,0,2795,0,0,0,0,2000,4000,289.282069044634,66000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,412,68912,21896.1282635122,21118,400,2800,6580,0,24691.1282635122,18342,13780,59102.4103325569,57102.4103325569,19034.136777519,19700.8034441856,8230.37608783741,4,2,2,3,2,2,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,52.9033329012537,100,0,0.0055764492245547,0.000031096785954,0,0
21315,613563365,1,41702,1,2,1,0,0,1,1,69,1,4,1,3,1,7023.42820247202,195.53571,11948.8179221375,4207.63879666667,2053.124955,2713.03340881271,1817.92291313098,7850.65484372294,4935.70279643902,3605.14457073915,438.431185805634,1277.499972,1088.08217813342,4758.03561,6778.57128,0,5515,4000,108,2420,0,0,2100,30,400,0,0,0,200,825,660,292,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2452,0,270,88,0,0,2480,600,100,2700,0,7800,0,0,0,330,0,0,0,11000,7402,940.564995085463,51526,34170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,86336,60691.6243450601,16600,0,0,5290,11100,60691.6243450601,14070,12692,110824.189340146,88394.1893401456,88394.1893401456,110824.189340146,60691.6243450601,10,5,4,10,5,4,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,247.743403032356,0,0,0,0,0,0
21316,378033367,2,41702,2,3,2,1,0,1,2,46,1,1,1,1,2,8627.37500315144,1828.08023268431,8842.55933,1955.3571,1621.75707690164,0,2987.43546258468,1053.46731527846,5735.71416,2352.13125758164,1375.86035945455,0,466.896443848286,0,0,0,4595,2655,930,0,245,0,485,230,0,0,50,0,240,994,1135,305,1175,60,390,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1816,0,291,0,0,700,0,0,0,0,0,0,0,0,0,2648,0,0,0,0,2555,857.790172033148,31600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,662,39462,36846.633741485,13099,390,100,2807,0,36846.633741485,12139,5852,58343.4239135182,55695.4239135182,27847.7119567591,29171.7119567591,18423.3168707425,7,4,3,7,4,3,1,53.2,32.44,0.925932611887987,1,1.00048289045843,0.925485703672269,80.3590184196479,0,0,0,0,0,0
21317,420945230,2,41702,2,3,2,0,0,1,1,44,5,1,1,5,0,8311.78047885019,3829.2409875,7951.78554,0,1733.11128913566,3568.31192569815,3584.92255510162,1370.37943425,4171.42848,1593.40725641509,919.017837,0,118.95089025,0,1824.99996,0,2355,1400,40,0,45,0,260,155,0,0,50,0,200,685,685,615,1650,60,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1766,0,291,0,0,400,0,0,0,0,0,9640,0,0,0,0,0,0,0,0,1590,549.161786336102,36300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,36962,38977.3366342007,8200,350,0,2457,9640,38977.3366342007,7740,4397,61303.4984205368,51663.4984205368,25831.7492102684,30651.7492102684,19488.6683171004,6,3,3,7,4,3,1,53.2,32.44,0.925932611887987,1,1.00048289045843,0.925485703672269,75.07083392926,0,0,0,0,0,0
21318,120768011,2,41702,2,3,2,0,0,1,2,45,5,8,0,0,0,9440.16246298531,3275.2231425,4497.32133,0,1621.75707690164,2629.28247156706,3385.76019092931,1046.7678342,6517.857,2841.75960785855,898.015853333334,0,510.054899535,0,1824.99996,1225,6995,2900,220,0,1275,0,520,1270,0,0,220,3000,3180,1260,690,400,3560,27,1549,0,300,0,0,0,0,0,0,0,0,0,0,0,0,1821,0,333,0,0,800,1400,0,0,0,0,7220,0,0,0,530,0,0,0,500,2405,1172.45781637206,59000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000,0,662,78662,38488.9618298102,26742,1849,0,4354,7220,38488.9618298102,20677,8608,77196.4196461822,68946.4196461822,34473.2098230911,38598.2098230911,19244.4809149051,8,4,4,8,4,4,1,53.2,32.44,0.925932611887987,1,1.00048289045843,0.925485703672269,98.6922042767174,0,0,0,0,0,0
21319,998501673,2,41702,2,2,3,0,0,1,1,50,5,1,1,2,1,19950.4360706667,6121.36295463596,10170.6304761702,0,2654.54539636364,3052.48599084897,4106.24991,2659.285656,4701.45042162592,8741.32980529293,1189.5089025,0,196.8392814,1238.39283,1221.8809256,0,10220,4820,0,0,1010,0,0,0,0,0,0,0,170,820,260,0,180,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1626,0,360,0,0,3890,5500,400,2815,5440,0,0,0,903,5200,0,0,0,0,0,0,699.544709031514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,456,4456,66004.3986211043,17480,100,0,11376,6743,71204.3986211043,16470,11476,106592.943330136,99849.9433301358,33283.3144433786,35530.9811100453,23734.7995403681,8,4,4,8,4,4,1,53.2,32.44,0.925932611887987,1,1.00048289045843,0.925485703672269,96.4227162615707,0,0,0,0,0,0
21320,867400647,2,41702,2,2,5,1,1,2,1,44,5,1,1,1,1,36066.0658533933,4785.8137145831,17015.0372210526,0,3214.48856590909,1149.17119655491,5866.0713,2276.904712,0,9488.06231516178,2035.5267411,0,617.456716651831,0,610.0714152,160,3435,2160,242,0,23280,0,0,0,0,0,0,0,850,759,134,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586,0,360,0,0,1381,0,350,1863,5120,0,500,0,300,0,0,0,0,0,0,0,449.883985076196,21600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,22200,83124.6697516067,31050,0,0,3327,6270,83124.6697516067,7770,3327,100941.553736683,94671.5537366829,18934.3107473366,20188.3107473366,16624.9339503213,3,2,2,3,2,2,1,53.2,32.44,0.925932611887987,1,1.00048289045843,0.925485703672269,55.5420438788425,0,0,0,0,0,0
21321,305477905,2,41702,2,2,5,2,1,1,1,35,5,1,1,4,0,25067.2285146207,6691.66652,15626.3517952775,0,4301.78562,0,5846.46454314924,8675.267667,0,5399.40399683272,1824.99996,0,931.171467686,0,0,0,13200,2860,400,0,0,0,0,8500,0,0,200,0,0,2127,680,0,80,57,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,662.61,0,240,0,0,1280,0,0,494,0,0,0,0,1040,0,0,0,0,0,0,3345,728.938658532022,35000,21280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,56828,74364.3400845661,28104,0,120,2182.61,1040,74364.3400845661,19604,5647.61,101384.888743098,100344.888743098,20068.9777486196,20276.9777486196,14872.8680169132,4,2,2,3,2,2,1,53.2,32.44,0.925932611887987,1,1.00048289045843,0.925485703672269,58.264240197229,0,0,0,0,0,0
21324,200959613,2,41702,2,2,3,1,0,2,1,52,3,5,1,2,1,11935.7393325559,5866.0713,19814.28528,0,3101.98627906289,0,4692.85704,6650.54241402785,0,5598.56356689561,1751.130914,0,814.666281531114,4366.96419,1433.92854,0,12095,9330,2170,7295,5600,0,100,114,11235,17800,30,0,3000,802,1878,0,3180,470,350,0,600,0,0,0,0,0,0,150,0,175,0,0,0,1882,0,762,0,0,480,15800,6550,1196,10895,0,0,0,0,0,6250,1000,0,0,0,5805,604.586649593219,50625,16626,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,548,117799,66026.7351380734,75099,950,325,18924,17445,66026.7351380734,40250,27004,157580.321787667,133885.321787667,44628.4405958889,52526.7739292222,22008.9117126911,9,5,4,10,5,4,1,53.2,32.44,0.925932611887987,1,1.00048289045843,0.925485703672269,127.124547779652,0,0,0,0,0,0
21326,814997950,2,41702,2,2,3,2,1,0,2,42,41,8,0,0,0,9362.60072973552,6064.71075142857,4327.30507248025,0,1999.96483781687,260.71428,4301.78562,2490.93216019139,0,11699.5115661857,2672.32137,0,726.01295821659,0,0,0,5450,4285,1185,0,0,0,0,60,0,0,150,0,0,627,1203,58,305,6,1095,0,0,0,0,0,0,0,0,150,0,230,0,0,0,1922,0,210,0,0,580,480,0,0,0,0,0,0,0,0,0,0,0,0,0,2650,288.37246426608,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27500,0,548,29748,43905.8593460549,13329,1095,380,3192,0,43905.8593460549,13269,7317,64780.231810321,64780.231810321,21593.4106034403,21593.4106034403,14635.286448685,5,3,2,4,2,2,1,53.2,32.44,0.925932611887987,1,1.00048289045843,0.925485703672269,62.3883615097849,0,0,0,0,0,0
21327,917216404,2,41702,2,2,1,0,0,1,2,50,5,1,1,2,1,11731.6734000926,6681.4796872363,7908.33316,0,1374.67529454546,897.78999730852,1199.285688,473.353725030237,0,4637.24188019668,1738.0952,0,91.9418547062116,0,0,0,5735,2650,0,0,750,0,0,0,0,0,0,0,1710,663,220,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217,0,360,0,0,1470,0,0,1555,2020,0,0,0,0,0,0,0,0,0,0,0,930.812141993401,0,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,1420,36733.869887116,11728,16,0,3047,2020,36733.869887116,10978,3063,53725.6820291094,51705.6820291094,51705.6820291094,53725.6820291094,36733.869887116,10,5,4,10,5,4,1,53.2,32.44,0.925932611887987,1,1.00048289045843,0.925485703672269,149.762363081085,0,0,0,0,0,0
21328,253972340,2,41702,2,2,4,1,1,1,1,26,6,1,1,2,1,15867.3530623851,2611.79841214286,6008.02225687859,0,2150.89281,718.231997846816,1981.428528,841.517733387089,0,4039.6113882707,814.732125,0,360.772456283818,0,136.874997,0,4095,2790,59,0,165,0,0,0,0,0,0,0,170,1060,417,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1386,0,360,0,0,685,0,0,1158,2193,0,0,0,0,1950,0,0,0,0,0,0,572.141675488442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,570,35531.235767195,8756,250,0,2431,2193,37481.235767195,8591,2681,51518.3774426834,49325.3774426835,12331.3443606709,12879.5943606709,9370.30894179875,1,1,1,1,1,1,1,53.2,32.44,0.925932611887987,1,1.00048289045843,0.925485703672269,35.8514596883475,100,0,0.32610038179798,0.106341459008788,0,0
21329,331788660,1,41702,1,3,6,2,1,2,2,72,1,4,0,0,0,16965.8961672936,6027.15138755156,9390.1801671931,0,2929.89767964862,850.5803385,1390.47616,6313.39778427826,2387.19767109126,6333.20900913158,571.8333208,375.950844877282,764.485109861513,0,782.14284,320,4515,1805,647,0,1780,0,20,45,0,0,280,500,0,1288,900,607,285,52,112,0,0,0,0,0,0,0,200,0,100,1140,0,0,0,1717.55,0,374,0,0,1970,5300,0,0,0,0,0,0,0,0,1808,0,0,0,2300,4279,825.033975225052,47066,28840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,76270,55082.3984802268,13044,112,1440,9361.55,0,55082.3984802268,10699,15192.55,85906.9824554518,81798.9824554518,13633.1637425753,14317.830409242,9180.39974670446,1,1,1,1,1,1,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,38.1932968566711,100,0,0.282080886152799,0.0795696263327483,0,0
21332,805437681,1,41702,1,2,2,0,0,0,1,60,41,4,0,0,0,7450.60996907364,1644.91454475171,14142.8807125316,0,2981.9195775,1218.71782513177,2398.571376,5306.41022510065,1954.90224368429,5154.11748330845,2019.61365988027,0,293.124575658727,651.7857,0,0,870,450,120,0,1276,0,0,204,0,0,200,0,300,543,642,37,72,837,1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137,0,554,0,0,780,3500,65,0,0,0,1000,0,0,0,500,0,0,0,350,4355,636.513640432271,4050,32600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,37106,45217.5678926211,5551,1758,0,6971,1065,45217.5678926211,4071,13084,64924.0815330534,63009.0815330534,31504.5407665267,32462.0407665267,22608.7839463106,8,4,3,8,4,3,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,88.3878255005095,0,0,0,0,0,0
21336,493332695,1,41702,1,2,3,1,1,1,1,27,5,1,1,1,2,12595.4156995595,3896.56172843906,5149.54568424799,1042.85712,2854.821366,320.71521713994,5379.4951789756,8742.43384347301,5490.66532327697,14996.2386120741,719.86229461079,0,229.828848825483,488.839275,775.624983,0,5620,1820,1745,0,1510,0,265,2410,0,0,30,0,300,827,2310,142,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3962,0,610,200,0,1880,0,200,0,0,0,0,0,0,0,7800,0,0,0,0,3600,453.482183916879,63180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,63636,62682.9051746225,18059,0,0,6652,200,62682.9051746225,13874,10252,95262.3873585393,87262.3873585393,29087.4624528464,31754.1291195131,20894.3017248741,7,4,3,7,4,3,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,81.6084152300768,0,0,0,0,0,0
21337,640128248,1,41702,1,2,3,0,0,2,1,53,1,1,1,1,2,16716.2193467058,7732.67169154394,19773.3158931429,2541.96423,3462.2856384,1026.28869484781,4379.999904,12520.3504932663,10513.895230848,20332.1440913648,2564.09442251498,651.7857,614.102444709833,0,0,0,8770,7100,496,9280,0,0,30,780,3400,0,0,0,0,3121,935,120,0,0,1915,0,0,0,0,0,0,0,0,160,200,180,0,0,0,2156,0,565,0,0,800,23500,200,800,400,0,11000,0,0,0,7220,0,0,0,0,5930,6843.83343153545,53430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,53886,102829.117781344,34032,1915,540,27021,11600,102829.117781344,29822,35406,193720.95121288,174900.95121288,58300.3170709599,64573.6504042933,34276.3725937815,10,5,4,10,5,4,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,162.871236677699,0,0,0,0,0,0
21338,709085323,2,41702,2,2,3,1,0,1,1,43,41,1,1,1,2,22431.804769804,4953.57132,1192.02974753475,0,4204.017765,0,10428.5712,1799.44996056,1530.34052718217,5344.26369642271,1285.3214004,0,465.24463266,0,703.928556,0,1220,1528,0,0,250,0,0,32,0,0,0,0,450,1990,1364,21,80,20,3800,0,1150,0,0,0,0,0,0,0,0,0,0,0,0,233.14,0,0,0,0,180,0,0,90,2660,0,0,0,0,0,0,0,0,0,0,1600,229.526201775694,37000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,37456,54338.5435755637,6955,4950,0,413.14,2660,54338.5435755637,6673,6963.14,70864.2097773394,68204.2097773394,22734.7365924465,23621.4032591131,18112.8478585212,5,3,2,5,3,2,1,53.2,32.44,0.925932611887987,1,1.00048289045843,0.925485703672269,66.2823817641145,0,0,0,0,0,0
21339,108230057,2,41702,2,2,5,3,2,1,1,36,5,1,1,2,1,18464.9875582628,8144.09339679362,4790.59797098379,0,4117.113005,208.571424,7039.28556,3962.857056,2550.56754530362,4408.2885610397,1440.15671446667,0,502.363828275,0,651.7857,0,4810,1450,695,150,0,0,0,130,0,0,0,0,70,2962,815,135,340,110,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,359.73,0,0,0,0,240,0,0,151,540,0,0,0,0,0,0,0,0,0,0,1100,134.952610751653,3000,0,0,0,0,0,4640,0,0,0,0,0,0,0,0,13500,0,456,21596,56280.6683201251,11667,0,200,599.73,540,56280.6683201251,11537,1899.73,70392.3509308768,69852.3509308768,13970.4701861754,14078.4701861754,11256.133664025,1,1,1,1,1,1,1,53.2,32.44,0.925932611887987,1,1.00048289045843,0.925485703672269,40.7582010258195,100,0,0.23386840177031,0.0546944293465992,0,0
21340,801733046,2,41702,2,3,2,0,0,1,2,52,5,2,0,0,0,8569.18300594038,11975.240415817,9841.35447138633,0,1688.92621585377,1629.46425,3684.50373718777,1759.99519952,6308.98438405481,2042.37260122781,958.124979,0,694.140532815517,0,1824.99996,80,3250,3320,230,0,90,0,250,195,0,0,40,0,800,1212,475,595,425,37,1456,0,200,0,0,0,0,0,0,0,0,0,0,0,0,1709,0,357,0,0,500,0,0,0,0,0,5230,0,4050,0,992,0,0,0,0,3042,848.612540240262,36600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,37262,50977.2897528034,10999,1656,0,2566,9280,50977.2897528034,10464,7264,79825.9022930437,69553.9022930437,34776.9511465219,39912.9511465219,25488.6448764017,8,4,4,9,5,4,1,53.2,32.44,0.925932611887987,1,1.00048289045843,0.925485703672269,100.901744520582,0,0,0,0,0,0
21342,284909850,1,41702,1,3,6,1,1,2,1,60,3,4,0,0,0,17975.5017178317,7035.63808386805,7865.93409708335,0,4017.987263125,1601.3924569701,1448.94634349893,3353.55743994651,4600.30762127605,7202.72576204545,1062.69407608696,187.975422438641,500.24552475,782.14284,0,150,4780,680,149,0,730,0,10,60,0,0,170,50,680,1265,993,238,490,42,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2472.58,0,903,390,0,610,300,340,0,0,0,3360,0,1000,0,0,0,0,0,500,2080,371.363695633951,0,31170,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,364,39534,57635.0486489208,10487,163,0,4675.58,4700,57635.0486489208,9637,6918.58,79761.9923445547,74561.9923445547,12426.9987240924,13293.6653907591,9605.8414414868,1,1,1,1,1,1,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,34.9277630256958,100,0,0.343463101020755,0.117966901762793,0,0
21343,232784891,2,41702,2,2,4,2,1,1,2,57,5,4,0,0,0,19629.2280762839,5735.71416,8799.10695,0,4171.42848,1955.3571,3910.7142,1411.7678262,5101.13509060724,7266.93714421463,1625.63021647059,0,515.8431910748,0,0,180,1590,610,105,0,45,0,60,36,0,0,45,0,0,2022,731,212,75,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722.26,0,120,0,0,320,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,94.2267076845674,9000,10605,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,456,23061,60122.8624348512,5751,0,0,1162.26,240,60122.8624348512,5610,1162.26,67229.3491425358,66989.3491425358,16747.3372856339,16807.3372856339,15030.7156087128,2,1,1,2,1,1,1,53.2,32.44,0.925932611887987,1,1.00048289045843,0.925485703672269,49.1986742622728,100,0,0.0752128898069025,0.0056569787931053,0,0
21345,464173706,1,41702,1,2,2,0,0,1,2,40,1,1,1,1,2,9539.66415104366,3583.69072260151,14502.3639964033,260.71428,2059.96401011473,1486.071396,2915.654698,3704.4707295556,756.349367439451,8988.17604171868,336.755945,744.255718410058,1079.28180945855,0,0,15,8549,2855,569,0,4744,145,25,72,0,0,558,0,241,1227,6692,1849,1580,462,908,150,0,0,10500,0,0,0,0,0,0,1700,0,0,0,2252,0,0,0,0,1345,1980,0,455,300,0,0,0,0,0,5178,0,0,0,2800,8179,790.183357131662,73731,6837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,81024,49957.4128657456,29583,1058,12200,5577,300,49957.4128657456,24597,27014,110636.596222877,102358.596222877,51179.2981114386,55318.2981114386,24978.7064328728,10,5,4,10,5,4,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,142.508674951205,0,0,0,0,0,0
